the paper is very well-written and straightforward to follow. the paper is very well-written and straightforward to follow. the paper is very well-written and straightforward to follow........,"This paper tackles the problem of exploration in Deep RL in settings with a large action space. To this end, the authors introduce an intrinsic reward inspired by the exploration bonus of LinUCB. This novel exploration method called anti-concentrated confidence bounds (ACB) provably approximates the elliptical exploration bonus of LinUCB by using an ensemble of least-squares regressors. This allows ACB to bypass costly covariance matrix inversion, which can be problematic for high-dimensional problems (hence allowing it to be used in large state spaces). Empirical experiments show that ACB enjoys near-optimal performance in linear stochastic bandits. However, experiments on Atari benchmark fail to show any practical advantage of ACB over current methods, neither computation nor performance-wise. That being said, the proposed ACB approach is theoretically transparent, which contributes to advancing our theoretical understanding of usable intrinsic rewards in deep RL and can inform theoretically motivated directions for improvement and further research, while being on par with SOTA. I believe that this makes the contribution of this work strong enough for acceptance.",0.8022588491439819,0.1403529854918209
"a. d. roberts: paper shows that second-order methods are not better. he says paper shows that the convergence of the unadjusted LMC algorithm is not correct. roberts: paper could benefit from a clean organization, instead of leaving results to Section 4.",This paper provides a near-optimal analysis of the unadjusted Langevin Monte Carlo (LMC) algorithm with respect to the W2 distance. The main statement is that the mixing time is ~ d^{1/2}/eps under standard assumptions. The authors also give a nearly matching lower bound under these assumptions. The reviewers agreed that this is an interesting contribution obtained via non-trivial techniques. The consensus recommendation is to accept the paper.,0.8438910245895386,0.35703638643026353
a small number of minor concerns are raised about the proposed loss. the proposed loss can be learned with the universal method (ReLoss) without expertise on loss function design. the proposed loss is a correlation-based optimization that introduces differentiable Spearman's correlation coefficient.,"The paper presents an approach to learn the surrogate loss for complex prediction tasks where the task loss is non-differentiable and non-decomposable. The novelty of the approach is to rely on differentiable sorting, optimizing the spearman correlation between the true loss and the surrogate. This leads to a pipeline that is simpler to integrate to existing works than approaches that try to learn a differentiable approximation to the task loss, and to better experimental results. The paper is well written and the approach clearly presented. The reviewers liked the simplicity of the approach and the promising experimental results on a variety of challenging tasks (human pose estimation and machine reading).",0.8457894325256348,0.3903230935335159
s1) The paper is well-organized and easy to follow. Strengths: The major weakness of this paper is the experimental evaluation. The paper is well-organized and easy to follow. s3) The paper is well-organized and easy to follow. The figures (e.,"This paper studies the role of positional and relational embedding s for multi-task reinforcement learning with transformer-based policies, The paper is well-motivated, the experiment shows its effectiveness against other competitive methods. In the rebuttal period, the authors solved most of the reviews’ questions such as novelty and ablation studies. There are still some concerns about the generalizability of this approach for other tasks and more experiments are needed.",0.8391392230987549,0.36099608739217126
FP134 is a new approach to quantization. it is a new approach to training. the authors need to prove that FP134 can be applied to a wide range of models. FP134 is a new approach to training. it is a new approach to training.,"This paper introduces a method to determine which precision to use for the weights, as well as a quantisation method using hysteresis to improve performance with low-precision weights, including 4-bits. Reviewers tend to agree that the two points presented are useful and can have a large impact on the field. Generally, reviewers pointed out that motivations, notations and experimental studies could be improved. This has been partly addressed by the authors. I recommend to accept this paper for ICLR 2022.",0.8458852171897888,0.24119309335947037
"a new deformed sampling module that explicitly downscales the image into target resolution. the proposed method is end-to-end trainable, and can be plugged into different backbone networks. but when I read the experiment results, I find that it is not the module itself that brings the most difference.","Overall, this paper receives positive reviews. The reviewers find the technical novelty and contributions are significant enough for acceptance at this conference. The authors' rebuttal helps address some issues. The area chair agrees with the reviewers and recommend it be accepted at this conference.",0.8323901891708374,0.2219676108409961
False omissions: the paper provides a new view to parallelize the training task of machine learning models. Strengths: The paper provides a new view to parallelize the training task of machine learning models. Strengths: The paper provides a new view to parallelize the training task of machine learning models.,"This paper presents a way of using multigrid techniques to parallelize GRU networks across the time dimension. Reviewers are uniformly in favor of accepting the paper. The main strength is that the paper provides a new perspective on dealing with long input sequences by parallelizing RNNs across time. The main weaknesses are around the experiments: only CPU experiments are run, and sequences are not very long (max 128 length). All-in-all, though, it provides an interesting perspective that should be valuable to the community.",0.8532503247261047,0.48821631669998167
Cons The paper is largely clear and well-written. Cons The proposed methods are well-motivated and novel. weaknesses The paper is largely clear and well-written. The main issue with this paper is the lack of an intuitive explanation as to why this attack is better at finding sparse and effective adversarial examples than previous work.,"This paper introduces a technique to generate L0 adversarial examples in a black-box manner. The reviews are largely positive, with the reviewers especially commenting on the paper being well written and clearly explaining the method. The main drawbacks raised by the reviewers is that the method is not clearly compared to some prior work, but in the rebuttal the authors provide many of these numbers. On the whole this is a useful and interesting attack that would be worth accepting.",0.8782808780670166,0.4973774887621403
"the proposed proof approach is not easily generalizable, so it would be hard to say that this is a major discovery in the theory of certified robustness........................................","Thank you for your submission to ICLR. The reviewers ultimately have mixed opinions on this paper, but reading in a bit more depth I don't feel that the critical comments raised by the sole negative reviewer really raise valid points. Specifically, the fact that this reviewer directly asks e. g. for comparisons to Levine and Feiz 2019, when the paper (before its revisions) contains an entire section devoted to exactly this comparison, strikes me as not sufficient for a thorough review. However, while I'm thus going to recommend the paper for acceptance (it does present a notable, if somewhat minor, advance upon the state of the art in randomized smoothing), I also feel the paper is generally rather borderline for more straightforward reasons. Specifically, given the _very_ narrow focus of the proposed improvements (improvements to the bounds of randomized smoothing, for L0 perturbations, for Top-k accuracy), I ultimately don't think the paper presents that significant an advance in the field. The paper could go other way, thought definitely not doing so due to the issues that the sole critical reviewer takes.",0.8219960331916809,0.30882274359464645
The proof only applies to positive inputs. (i. (i.)..... (2019) and Malach et al. (2020). The overparameterization required is logarithmic in the approximation error and the network depth and number of parameters. (The proof ideas are not novel.) Weaknesses: The proof only applies to positive inputs. The proof ideas are not novel.,"The paper presents interesting new results for pruning random convolutional networks to approximate a target function. It follows a recent line of work in the topic of pruning by learning. The results are novel, and the techniques interesting. There are some technical issues that are easy to fix within the camera ready timeline (see comments of reviewers below). I would also suggest refining the title of the paper: the lottery ticket hypothesis has an algorithmic component too, which clearly is not covered by existence results.",0.8280321359634399,0.2712252939119935
-) -) -) a very large library. I find the paper very technical but grammar is not on par....... ..  -). . .       . . . Theta(U),"The paper introduces a pipeline to discover PDEs from scarce and noisy data. Reviewers engaged in a very thoughtful discussion with the authors. I read the extensive rebuttal, and I believe the authors have addressed the major concerns claimed by the reviewers. I ask the authors to make sure to include all the changes and additional experiments in the camera-ready version.",0.8082929849624634,0.16596194505691528
"False positive: the paper proposes a weighted GCSL approach. the paper is clear and readable, but there are some typos/weird phrase constructions. a value function is used without any superscript for the policy.","The authors introduce a method that improves goal-conditioned supervised learning (GCSL) by iteratively re-weighting the experience by a variable that correlates with the number of steps till the desired goal. The reviewers mention that the authors focus on an important problem, their method is simple and the empirical results are significant. However, they do point several flaws of the paper, the main ones being questionable theoretical claims and the clarity of the presentation. After an extensive discussion, most reviewers agree that the paper should be accepted but I do encourage the authors to take into account the comments by the reviewers for the final version of the paper and make the theory more clear.",0.8406766653060913,0.3837156556546688
Several novel topological loss functions are presented. The paper presents a novel loss function family the paper is not well-known to the machine learning community.. (1) is used. the paper is a novel contribution the paper the available a novel contribution that further a  better..   a) a) are the same.  i and j (1) is used.,"This paper proposes loss functions to encode topological priors during data embedding, based on persistence diagram constructions from computational topology. The paper initially had some expositional issues and technical questions, but the authors did an exceptional job of addressing them during the rebuttal period----nearly all reviewers raised their scores (or intended to but didn't update the numbers on their original reviews). The AC is willing to overlook some of the remaining questions. For example, concerns that topology isn't well known in the ICLR community (8muq) are partially addressed by the improved exposition (and it's OK to have technically sophisticated papers so long as some reviewers were able to evaluate them). And, future work can address scalability of the algorithm, which indeed does seem to be a challenge here (ey6b). In the final ""camera ready,"" the authors are encouraged to address any remaining comments and to consider adding experiments/discussion regarding scalability to larger datasets.",0.8106926083564758,0.3039720157782237
"aaron ramirez: PF-GNN is a powerful algorithm that can detect graph properties. he says it is a novel and important contribution, but it is a little complex. ramirez: it is a good idea to use a particle filtering algorithm to detect graphs. he says it is a good tool for detecting graphs that are not isomorphic.","This paper presents a neural version of individual-refinement (IR) architecture for improving the expressiveness of GNN in terms of isomorphism tests. As IR is the dominant approach of practical graph isomorphism tests, adapting IR to GNN is a novel and important idea. As IR suffers from the exponential number of branches, the paper adapts particle filtering algorithms to sample K paths to approximate the full version of the IR algorithm. Simulation and real-world datasets are used to demonstrate the improvement over base GNN. Strengths: + The paper is well written and easy to follow. + The originality of the paper is high since it is both technically rich. Adapting individual-refinement (IR) to Neural and GNNs is a novel and important contribution. The designed algorithm does improve over base GNNs. + The particle filtering algorithm is an elegant and low-complexity realization of the IR algorithm. Weaknesses: - PF-GNN is mainly evaluated on synthetic datasets, while only three real-world datasets are employed in total. It is not thus entirely clear how effective the proposed model is in real-world scenarios. The authors added a new real-world dataset, OGB-molhiv, during the discussion period. - The major weakness is the scalability and practical complexity. The designed model is T times deeper and larger than the base model, and K path sampling needs K times larger memory for parallel computation. Although the reviewers still have some concerns, such as “sampling method may judge isomorphic graphs as non-isomorphic”, the reviewers appreciate the author’s hard work on partially addressing the problem during the discussion period. We encourage the author to continue to improve the paper along this direction.",0.8325396776199341,0.39795042341575027
"authors simplify the loss derived by Sorrenson et al.; however, they do not make clear why this is necessary or desirable. authors provide theoretical support for the use of the pre-existing GIN model for ICA. iVAE is an important baseline in the field.","This paper proposes an identifiable nonlinear ICA model based on volume-preserving transformations. The overall approach is very similar to the GIN method published @ ICLR 2020. There is a weak consensus among the reviewers that this paper has some merit, although none pushed for acceptance. After reviewing the paper myself, I agree that the contributions here appear to be incremental, but the results do push this growing field of identifiable latent variable models forward.",0.850567638874054,0.3710208671788374
"MeLIBA and Deep Interactive Bayesian Reinforcement Learning via Meta-Learning. a few minor suggestions I'm not very familiar with this problem........ Two works which are not cited, seem to potentially be related:::.:.:: and....... There'","The paper presents a method for cooperative ad-hoc collaboration by learning latent representations of the teammates. The method is evaluated in three domains. All the reviewers agree that the method is novel and adds an interesting contribution to the important and difficult problem of the ad-hoc collaboration, making fewer assumptions about the team and the teammates. The next version of the paper should comment: - On the societal impact of the centralized training. - Wang et al, CoRL 2020, https://arxiv. org/abs/2003.06906, which addresses the cooperative tasks in the ad-hoc teams without privileged knowledge and assumptions about the teammates.",0.8063701391220093,0.20328783368070918
g. The paper does not provide the standard deviation of the results for the case of the COCOSeq benchmark. b. The paper does not provide the standard deviation of the results for the case of the COCOSeq benchmark. c. The paper does not provide the standard deviation of the results for the case of the COCOSeq benchmark.,"The paper sheds light on issues with BN in continual learning and proposes a quite simple, which is a strength, solution to fix it. The Authors first draw attention to the fact that using recalculated moments boosts performance and reduces forgetting, which serves as an argument that at least partially BN contributes to catastrophic forgetting in continual learning. Given that BN remains quite important in certain application areas such as vision, it is a strong motivation for the paper. The experiments are thorough and clearly show that CN is a practically relevant alternative to BN in continual learning. One weakness of the paper is that the method is poorly motivated, and relatedly, it has quite limited novelty. CN combines the strengths and weaknesses of BN and GN. Hence, it is not clear why it outperforms both, given that it still has the issue of BN that normalization statistics might become outdated. This is one of the weaknesses pointed out by 9jXz who recommended rejecting the paper. It would be also nice to compare to Mode Normalization /forum?id=HyN-M2Rctm. Other papers have suggested changing normalization for sequential learning. Changing batch normalization (to batch renormalization) was investigated in [1] in the context of continual learning. Relatedly, [2] proposes TaskNorm for meta-learning. Despite these issues, it is a solid contribution and it is my pleasure to recommend acceptance. In the camera-ready, please describe more clearly the design principles behind CN. [1] Rehearsal-Free Continual Learning over Small Non-I. I. D. Batches, https://openaccess. thecvf. com/content_CVPRW_2020/papers/w15/Lomonaco_Rehearsal-Free_Continual_Learning_Over_Small_Non-I. I. D. _Batches_CVPRW_2020_paper. pdf [2] TaskNorm: Rethinking Batch Normalization for Meta-Learning, https://arxiv. org/abs/2003.03284",0.7893309593200684,0.4070702688892682
a nitpick: the evaluation equips all baselines with minimal information about the presence of the rigid objects. a nitpick: what happens when the constraint is so complicated? a nitpick: what happens when the constraint is so complex? a nitpick: what happens when the constraint is so complex?,"The manuscript develops a new kind of graph neural network (a Graph Mechanics Network; GMN) that is particularly well suited to representing and making predictions about physical mechanics systems (and data with similar structure). It does so by developing a way to build geometric constraints implicitly and naturally into the forward kinematics of the network, while still allowing for effective learning from data. The manuscript proves some essential properties of the new architecture and runs experiments both with simulated particles, hinges, sticks (and their combination), as well as with motion capture data. Reviewers were generally impressed by the writing and clarity of the work, as well as the main results. In addition, in those cases where reviewers thought that the experiments were lacking, the authors delivered effective new experiments to address those concerns (e. g. looking at mocap and molecular datasets). One reviewer initially scores the manuscript as a Reject/3 on the basis of concerns about novelty and the scope of the theoretical and experimental contributions of the paper. However, they adjust their score 3->5 based on the rebuttal presented by the authors (including new experiments). The reviewer also downgrades their certainty (from 3->2) on the basis of the engagement from reviewers offering higher scores. Overall, the manuscript presents a promising contribution to the graph networks literature and I agree with the general consensus in favour of publication.",0.802353024482727,0.2706053372133862
